
=== A new 24 hour measurement started at: 2023-02-27 21:18:01===
=== 24h Measurement finished at: 2023-02-27 23:59:56 with power use: 0.00 Wh ===
=== A new 24 hour measurement started at: 2023-02-27 23:59:58===
=== 24h Measurement finished at: 2023-02-28 23:59:56 with power use: 25.08 Wh ===
=== A new 24 hour measurement started at: 2023-02-28 23:59:58===
=== 24h Measurement finished at: 2023-03-01 23:59:55 with power use: 2404.65 Wh ===
=== A new 24 hour measurement started at: 2023-03-01 23:59:57===
=== A new 24 hour measurement started at: 2023-03-02 13:39:28===
=== 24h Measurement finished at: 2023-03-02 23:59:56 with power use: 982.42 Wh ===
=== A new 24 hour measurement started at: 2023-03-02 23:59:58===
=== 24h Measurement finished at: 2023-03-03 23:59:55 with power use: 0.00 Wh ===
=== A new 24 hour measurement started at: 2023-03-03 23:59:57===
=== 24h Measurement finished at: 2023-03-05 23:59:55 with power use: 1957.15 Wh ===
=== A new 24 hour measurement started at: 2023-03-05 23:59:58===
2023-03-06 18:20:33	1678126833	0.33	0.228	0.309	0.371	5
2023-03-06 18:20:34	1678126834	0.33	0.228	0.309	0.371	5
2023-03-06 18:20:35	1678126835	0.33	0.228	0.309	0.371	5
2023-03-06 18:20:36	1678126836	0.33	0.228	0.309	0.371	5
2023-03-06 18:20:37	1678126837	0.34	0.228	0.309	0.371	5
2023-03-06 18:20:38	1678126838	0.34	0.228	0.309	0.371	5
2023-03-06 18:20:39	1678126839	0.34	0.228	0.309	0.371	5
2023-03-06 18:20:40	1678126841	0.44	0.228	0.309	0.371	5
2023-03-06 18:20:41	1678126842	0.52	0.228	0.309	0.371	5
2023-03-06 18:20:42	1678126843	0.52	0.228	0.309	0.371	5
2023-03-06 18:20:43	1678126844	0.52	0.228	0.309	0.371	5
2023-03-06 18:20:44	1678126845	0.52	0.228	0.309	0.371	5
2023-03-06 18:20:45	1678126846	0.52	0.228	0.309	0.371	5
2023-03-06 18:20:46	1678126847	0.31	0.228	0.309	0.371	5
2023-03-06 18:20:47	1678126848	0.28	0.228	0.309	0.371	5
2023-03-06 18:20:48	1678126849	0.28	0.228	0.309	0.371	5
2023-03-06 18:20:49	1678126850	0.30	0.228	0.309	0.371	5
2023-03-06 18:20:50	1678126851	0.30	0.228	0.309	0.371	5
2023-03-06 18:20:51	1678126852	0.32	0.228	0.309	0.371	5
2023-03-06 18:20:52	1678126853	0.32	0.228	0.309	0.371	5
=== Measurement finished at: 2023-03-06 18:20:54 Streak duration was 73 seconds with power use: 0.00 Wh ===
2023-03-06 18:21:04	1678126865	0.42	0.322	0.228	0.309	6
2023-03-06 18:21:05	1678126866	0.42	0.322	0.228	0.309	6
2023-03-06 18:21:06	1678126867	0.42	0.322	0.228	0.309	6
=== Measurement finished at: 2023-03-06 18:21:07 Streak duration was 3 seconds with power use: 0.00 Wh ===
2023-03-06 18:21:20	1678126880	0.30	0.322	0.228	0.309	6
2023-03-06 18:21:21	1678126882	0.30	0.322	0.228	0.309	6
2023-03-06 18:21:22	1678126883	0.30	0.322	0.228	0.309	6
2023-03-06 18:21:23	1678126884	0.30	0.322	0.228	0.309	6
2023-03-06 18:21:24	1678126885	0.36	0.322	0.228	0.309	6
2023-03-06 18:21:25	1678126886	0.36	0.322	0.228	0.309	6
2023-03-06 18:21:26	1678126887	0.36	0.322	0.228	0.309	6
2023-03-06 18:21:27	1678126888	0.38	0.322	0.228	0.309	6
2023-03-06 18:21:28	1678126889	0.38	0.322	0.228	0.309	6
2023-03-06 18:21:29	1678126890	0.40	0.322	0.228	0.309	6
2023-03-06 18:21:30	1678126891	0.40	0.322	0.228	0.309	6
2023-03-06 18:21:31	1678126892	0.39	0.322	0.228	0.309	6
2023-03-06 18:21:32	1678126893	0.33	0.322	0.228	0.309	6
2023-03-06 18:21:33	1678126894	0.33	0.322	0.228	0.309	6
2023-03-06 18:21:34	1678126895	0.33	0.322	0.228	0.309	6
2023-03-06 18:21:35	1678126896	0.33	0.322	0.228	0.309	6
2023-03-06 18:21:36	1678126897	0.33	0.322	0.228	0.309	6
2023-03-06 18:21:37	1678126898	0.33	0.322	0.228	0.309	6
2023-03-06 18:21:38	1678126899	0.33	0.322	0.228	0.309	6
2023-03-06 18:21:39	1678126900	0.33	0.322	0.228	0.309	6
2023-03-06 18:21:40	1678126901	0.33	0.322	0.228	0.309	6
2023-03-06 18:21:41	1678126902	0.33	0.322	0.228	0.309	6
2023-03-06 18:21:43	1678126903	0.33	0.322	0.228	0.309	6
2023-03-06 18:21:44	1678126904	0.28	0.322	0.228	0.309	6
2023-03-06 18:21:45	1678126905	0.28	0.322	0.228	0.309	6
2023-03-06 18:21:46	1678126906	0.28	0.322	0.228	0.309	6
2023-03-06 18:21:47	1678126907	0.29	0.322	0.228	0.309	6
2023-03-06 18:21:48	1678126908	0.36	0.322	0.228	0.309	6
2023-03-06 18:21:49	1678126909	0.36	0.322	0.228	0.309	6
2023-03-06 18:21:50	1678126910	0.36	0.322	0.228	0.309	6
2023-03-06 18:21:51	1678126912	0.36	0.322	0.228	0.309	6
2023-03-06 18:21:52	1678126913	0.36	0.322	0.228	0.309	6
2023-03-06 18:21:53	1678126914	0.37	0.322	0.228	0.309	6
2023-03-06 18:21:54	1678126915	0.37	0.322	0.228	0.309	6
2023-03-06 18:21:55	1678126916	0.37	0.322	0.228	0.309	6
